question,passage,seq_label
"['Siapakah', 'yang', 'mengatakan', 'bahwa', 'sistem', 'C-TRUST', 'akan', 'mempermudah', 'dan', 'memberikan', 'efisiensi', 'untuk', 'penyelesaian', 'transaksi', 'efek']","['Untuk', 'mengembangkan', 'pasar', 'reksa', 'dana', ',', 'KSEI', 'membuat', 'sistem', 'sentralisasi', 'reksa', 'dana', 'yang', 'diberi', 'nama', 'Central', 'Trust', 'Fund', 'Settlement', 'System', '(', 'C-TRUST', ')', '.', 'Sistem', 'ini', ',', 'menurut', 'Direktur', 'KSEI', 'Trisnadi', 'Tulrisman', ',', 'akan', 'mempermudah', 'dan', 'memberikan', 'efisiensi', 'untuk', 'penyelesaian', 'transaksi', 'efek', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dekan', 'fakultas', 'apakah', 'Prof', 'drh', 'Charles', 'Rangga', 'Tabbu', 'MSc', 'PhD', '?']","['Hal', 'ini', 'diungkapkan', 'Dekan', 'FKH', 'UGM', 'Prof', 'drh', 'Charles', 'Rangga', 'Tabbu', 'MSc', 'PhD', 'dalam', 'jumpa', 'pers', 'di', 'UGM', 'pada', 'hari', 'Jumat', '(', '19/8', ')', '.']","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pada', 'tahun', 'berapakah', ',', 'Wakidi', ',', 'pelukis', 'naturalistik', 'Indonesia', ',', 'meninggal']","['Wakidi', '(', '1890', '-', '1979', ')', ',', 'satu', 'dari', 'tiga', 'pelukis', 'naturalistik', 'Indonesia', 'terkemuka', 'pada', 'zamannya', ',', 'boleh', 'saja', 'tiada', '.', 'Namun', ',', 'sejumlah', 'muridnya', 'masih', 'mempertahankan', 'corak', 'Mooi', 'Indie', '(', 'Hindia', 'molek', ')', '.', 'Setidaknya', 'itulah', 'yang', 'terlihat', 'dalam', 'pameran', 'lukisan', 'Spirit', 'of', 'Natura', ',', 'yang', 'dibuka', 'Gamawan', 'Fauzi', ',', 'Gubernur', 'Sumatera', 'Barat', ',', 'Kamis', '(', '15/12', ')', 'di', 'Inna', 'Muara', 'Hotel', ',', 'Padang', ',', 'Sumatera', 'Barat', '.']","['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berapakah', 'biaya', 'yang', 'dibutuhkan', 'untuk', 'membangun', 'landasan', 'pesawat', 'pada', 'bandara', 'Kuala', 'Namu']","['Dia', 'mengakui', ',', 'pembangunan', 'bandara', 'baru', 'butuh', 'waktu', 'lama', 'karena', 'besarnya', 'biaya', '.', 'Pembangunan', 'bandara', 'baru', 'di', 'Kuala', 'Namu', 'memerlukan', 'biaya', 'minimal', 'Rp', '6', 'triliun-Rp', '10', 'triliun', 'untuk', 'landasannya', 'saja', ',', 'dan', 'Rp', '2', 'triliun-Rp', '3', 'triliun', 'untuk', 'bangunan', 'pendukung', '.', 'Rencananya', 'bandara', 'baru', 'ini', 'memiliki', 'dua', 'landasan', ',', 'masing-masing', 'sepanjang', 'empat', 'kilometer', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['berapa', 'jumlah', 'medali', 'perak', 'yang', 'diperoleh', 'tim', 'Indonesia', 'dalam', 'kejuaraan', 'dunia', 'kempo', 'yang', 'berlangsung', 'di', 'Fukui', ',', 'Jepang', ',', '10-11', 'Oktober']","['Jakarta', ',', 'kompas', '-', 'Tim', 'Indonesia', 'meraih', 'dua', 'medali', 'emas', ',', 'tiga', 'perak', ',', 'dan', 'satu', 'perunggu', 'pada', 'Kejuaraan', 'Dunia', 'Kempo', 'yang', 'berlangsung', 'di', 'Fukui', ',', 'Jepang', ',', '10-11', 'Oktober', '.', 'Emas', 'diraih', 'pasangan', 'Mas', 'Udi', '/', 'Rilando', '(', 'Lampung', ')', 'yang', 'turun', 'dalam', 'nomor', 'embu', 'putra', 'kyu', 'kenshi', 'dan', 'pasangan', 'Dery', 'Fitri', '/', 'Nofrialdi', 'Tancin', '(', 'Sumatera', 'Barat', ')', 'dalam', 'nomor', 'embu', 'campuran', 'kyu', 'kenshi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['apa', 'nama', 'badan', 'di', 'PBB', 'yang', 'mengurusi', 'masalah', 'ilmu', 'pendidikan', ',', 'ilmu', 'pengetahuan', ',', 'dan', 'budaya']","['Delapan', 'tim', 'peneliti', 'sejak', 'tahun', '2003', 'berhasil', 'menemukan', 'bukti-bukti', 'yang', 'mengarah', 'pada', 'pemenuhan', 'kriteria', 'Warisan', 'Alam', 'Dunia', 'versi', 'Badan', 'PBB', 'untuk', 'Ilmu', 'Pendidikan', ',', 'Ilmu', 'Pengetahuan', ',', 'dan', 'Budaya', '(', 'UNESCO', ')', '.', 'Di', 'antaranya', 'flora', 'dan', 'fauna', 'yang', 'terancam', 'punah', ',', 'serta', 'nilai', 'universal', 'luar', 'biasa', 'dari', 'segi', 'konservasi', ',', 'keilmuan', ',', 'dan', 'estetika', '.', '""', 'Muller', 'sangat', 'cocok', 'dan', 'layak', 'menjadi', 'Warisan', 'Alam', 'Dunia', '.', 'Bahkan', ',', 'Warisan', 'Budaya', 'Dunia', ',', '""', 'kata', 'Deputi', 'Ilmu', 'Pengetahuan', 'Hayati', 'LIPI', 'Dr', 'Endang', 'Sukara', 'APU', 'dalam', 'jumpa', 'pers', 'di', 'Jakarta', ',', 'Kamis', '(', '13/10', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'nama', 'mantan', 'Kepala', 'Polres', 'Jayapura', 'yang', 'menjadi', 'terdakwa', 'kasus', 'Abepura']","['Jumat', 'ini', ',', 'Pengadilan', 'HAM', 'Makassar', 'akan', 'membacakan', 'putusan', 'terdakwa', 'Komisaris', 'Besar', 'Daud', 'Sihombing', ',', 'mantan', 'Kepala', 'Polres', 'Jayapura', '.', '(', 'doe', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Binatang', 'apa', 'yang', 'menyebarkan', 'penyakit', 'demam', 'berdarah', '?']","['Menurut', 'Kepala', 'Dinas', 'Kesehatan', 'Sumsel', 'Syahrul', 'Muhammad', ',', 'yang', 'didampingi', 'Kepala', 'Subdinas', 'Pemberantasan', 'Penyakit', 'dan', 'Penyehatan', 'Lingkungan', ',', 'Adjad', ',', 'Rabu', '(', '19/10', ')', 'di', 'Palembang', ',', 'dengan', 'status', 'itu', ',', 'semua', 'dinas', 'kesehatan', 'kabupaten', 'dan', 'kota', 'wajib', 'memberikan', 'pencegahan', 'dan', 'penyuluhan', 'demam', 'berdarah', 'di', 'beberapa', 'kawasan', 'yang', 'biasa', 'menjadi', 'lokasi', 'penyebaran', 'nyamuk', 'Aedes', 'aegypti', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O']"
"['Bencana', 'tanah', 'longsor', 'di', 'provinsi', 'manakah', 'yang', 'menelan', 'korban', '233', 'orang', 'meninggal', 'dunia']","['Kalau', 'dilihat', 'dalam', 'peta', 'nasional', ',', 'tanah', 'longsor', 'di', 'Sumbar', 'dari', 'segi', 'korban', 'jiwa', 'menduduki', 'urutan', 'ketiga', 'setelah', 'Jawa', 'Barat', '(', 'termasuk', 'Banten', ')', '550', 'orang', 'meninggal', 'dan', 'Jawa', 'Tengah', '233', 'orang', 'meninggal', '.', 'Sedangkan', 'untuk', 'Sumatera', ',', 'jumlah', 'korban', 'jiwa', 'akibat', 'tanah', 'longsor', 'di', 'Sumbar', 'merupakan', 'yang', 'tertinggi', ',', 'jauh', 'di', 'atas', 'provinsi', 'lain', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapa', 'yang', 'duduk', 'dalam', 'posisi', 'sebagai', 'Presiden', 'Direktur', 'PT', 'Panasonic', 'Manufacturing', 'Indonesia', '?']","['Kondisi', 'itu', 'kami', 'lihat', 'dari', 'ekspor', 'produk', 'komponen', ',', 'seperti', 'perbandingan', 'komponen', 'televisi', 'warna', 'yang', 'diproduksi', 'di', 'Indonesia', 'dengan', 'Malaysia', '.', 'Produksi', 'manufaktur', 'di', 'Indonesia', 'masih', 'kompetitif', ',', 'kata', 'Presiden', 'Direktur', 'PT', 'Panasonic', 'Manufacturing', 'Indonesia', 'Horikawa', 'Shuji', 'dalam', 'acara', 'jumpa', 'pers', 'bersama', 'sejumlah', 'pengusaha', 'Jepang', 'dan', 'Indonesia', ',', 'Selasa', '(', '18/10', ')', 'di', 'Jakarta', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['siapakah', 'Wakil', 'Kepala', 'Dinas', 'Kesehatan', 'Kalimantan', 'Tengah']","['Wakil', 'Kepala', 'Dinas', 'Kesehatan', 'Kalimantan', 'Tengah', 'Wildan', 'di', 'Palangkaraya', ',', 'Rabu', '(', '19/10', ')', ',', 'menuturkan', 'hal', 'ini', '.', 'Bukan', 'hanya', 'tempat', 'pelayanan', 'kesehatan', 'yang', 'kurang', ',', 'tetapi', 'tenaga', 'medis', 'juga', 'masih', 'sangat', 'minim', '.', 'Tidak', 'semua', 'puskesmas', 'tersebut', 'memiliki', 'tenaga', 'medis', 'ideal', ',', 'yakni', 'satu', 'dokter', ',', 'satu', 'bidan', ',', 'dan', 'beberapa', 'tenaga', 'lain', 'sesuai', 'layanan', 'kesehatan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Di', 'provinsi', 'manakah', 'di', 'China', ',', 'Sinopec', 'SPB', 'mengelola', 'lapangan', 'gas', 'dengan', 'total', 'cadangan', 'enam', 'billion', 'British', 'thermal', 'units', '?']","['Demikian', 'hasil', 'nota', 'kesepahaman', '(', 'MOU', ')', 'antara', 'Presiden', 'Direktur', 'Sinopec', 'SPB', 'Yue', 'Shao', 'Dong', 'dan', 'Direktur', 'Utama', 'PT', 'Indelberg', 'Indonesia', 'Utaryo', 'Suwanto', 'di', 'Chengdu', ',', 'Provinsi', 'Sichuan', ',', 'China', ',', 'Jumat', '(', '26/8', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dimana', 'lokasi', 'Pusat', 'Topan', 'Nasional', 'Amerika', 'Serikat', '?']","['Martin', 'Nelson', ',', 'seorang', 'ahli', 'meteorologi', 'pada', 'Pusat', 'Topan', 'Nasional', 'di', 'Miami', ',', 'mengatakan', ',', 'bagian', 'utara', 'pusat', 'topan', 'mencapai', 'daratan', 'di', 'Grand', 'Isle', ',', 'sekitar', '1.000', 'km', 'sebelah', 'selatan', 'New', 'Orleans', ',', 'sekitar', 'pukul', '05.00', '(', 'pukul', '17.00', 'WIB', ')', '.', 'Topan', 'itu', 'bergerak', 'ke', 'arah', 'utara', 'dengan', 'kecepatan', '25', 'km', 'per', 'jam', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Apakah', 'organisasi', 'dunia', 'di', 'bawah', 'Perserikatan', 'Bangsa-Bangsa', 'yang', 'bergerak', 'di', 'bidang', 'anak-anak', '?']","['Banda', 'Aceh', ',', 'Kompas', '-', 'Salah', 'satu', 'badan', 'dunia', 'di', 'bawah', 'Perserikatan', 'Bangsa-Bangsa', 'yang', 'bergerak', 'di', 'bidang', 'anak-anak', ',', 'Unicef', ',', 'akan', 'membangun', 'sekolah', 'di', 'Aceh', 'dan', 'Nias', '.', 'Bantuan', 'senilai', '90', 'juta', 'dollar', 'Amerika', 'Serikat', 'ini', 'tertuang', 'dalam', 'nota', 'kesepahaman', 'yang', 'ditandatangani', 'hari', 'Jumat', '(', '9/9', ')', 'di', 'Banda', 'Aceh', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Direktur', 'perusahaan', 'apakah', 'Bambang', 'Aji', '?']","['Direktur', 'PT', 'TPPI', 'Bambang', 'Aji', 'menjelaskan', 'hal', 'itu', 'dalam', 'kunjungan', 'kerja', 'Menteri', 'Perindustrian', 'Andung', 'A', 'Nitimihardja', 'di', 'Tuban', ',', 'Jawa', 'Timur', ',', 'Senin', '(', '12/9', ')', '.', 'Pabrik', 'aromatik', 'itu', 'dibangun', 'sejak', 'tahun', '1995', 'dan', 'sempat', 'terhenti', 'tahun', '1998', 'akibat', 'krisis', '.']","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kandidat', 'dari', 'partai', 'apakah', 'Ayman', 'Nour', '?']","['Urutan', 'kedua', 'diduduki', 'kandidat', 'dari', 'Partai', 'Al', 'Ghad', ',', 'Ayman', 'Nour', ',', 'dengan', 'meraih', '540.405', 'suara', 'atau', '7', ',', '6', 'persen', ',', 'dan', 'urutan', 'ketiga', 'ditempati', 'kandidat', 'dari', 'Partai', 'Al', 'Wafd', ',', 'Noaman', 'Gomaa', ',', 'dengan', 'memperoleh', '208.891', 'suara', 'atau', '2', ',', '9', 'persen', '.']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berapakah', 'hadiah', 'uang', 'yang', 'diterima', 'Persipura', 'atas', 'gelar', 'juara', 'pada', 'kompetisi', 'Liga', 'Djarum', 'Indonesia', '2005']","['Menang', 'atas', 'Persija', 'Jakarta', 'dengan', 'skor', '3-2', 'dalam', 'perpanjangan', 'waktu', 'dengan', 'sistem', 'silver', 'goal', ',', 'Persipura', 'menjadi', 'kampiun', 'kompetisi', 'Liga', 'Djarum', 'Indonesia', '2005', '.', 'Atas', 'gelar', 'ini', 'Persipura', 'menerima', 'hadiah', 'Rp', '1', 'miliar', 'dan', 'Piala', 'Bergilir', 'Presiden', '.', 'Pemain', 'mereka', ',', 'Christian', 'Warobay', ',', 'juga', 'menerima', 'penghargaan', 'sebagai', 'pemain', 'terbaik', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapa', 'nama', 'anggota', 'KPU', 'yang', 'menjadi', 'tersangka', 'kasus', 'korupsi', '?']","['Contoh', 'terkini', 'adalah', 'perkembangan', 'kasus', 'korupsi', 'Komisi', 'Pemilihan', 'Umum', '.', 'Kasus', 'yang', 'berawal', 'dari', 'tertangkapnya', 'anggota', 'KPU', ',', 'Mulyana', 'Wira', 'Kusumah', ',', 'yang', 'menyuap', 'auditor', 'Badan', 'Pemeriksa', 'Keuangan', ',', 'Khairiansyah', 'Salman', ',', 'ternyata', 'merembet', 'ke', 'mana-mana', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapa', 'Presiden', 'AS', '?']","['Penyanyi', 'asal', 'Kanada', ',', 'Celine', 'Dion', '(', '36', ')', ',', 'mengkritik', 'Presiden', 'AS', 'George', 'W', 'Bush', 'karena', 'dia', 'menilai', 'respons', 'pemerintah', 'terhadap', 'korban', 'Topan', 'Katrina', 'amat', 'lambat', '.', 'Dion', ',', 'yang', 'menyumbang', 'satu', 'juta', 'dollar', 'AS', 'untuk', 'korban', 'topan', 'itu', ',', 'merasa', 'terpukul', 'melihat', 'tayangan', 'televisi', 'yang', 'menunjukkan', 'warga', 'kota', 'New', 'Orleans', 'nyaris', 'putus', 'asa', 'menanti', 'kedatangan', 'regu', 'penolong', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Perusahaan', 'apakah', 'yang', 'sejak', '1', 'Januari', '2006', ',', 'menurunkan', 'harga', 'pertamax', 'dan', 'pertamax', 'plus']","['Pesaing', 'Semakin', 'Banyak', ',', 'Pertamina', 'Berusaha', 'Kompetitif']","['O', 'O', 'O', 'O', 'B', 'O', 'O']"
"['Apa', 'nama', 'latin', 'dari', 'cacing', 'emas', 'atau', 'nematoda', 'sista', 'kuning', '?']","['Banjarnegara', ',', 'Kompas', '-', 'Nematoda', 'sista', 'kuning', 'yang', 'oleh', 'petani', 'disebut', 'cacing', 'emas', 'atau', 'Golden', 'cyst', 'restochiensis', 'kini', 'mulai', 'mengancam', 'budidaya', 'tanaman', 'kentang', 'di', 'Dataran', 'tinggi', 'Dieng', 'di', 'Kabupaten', 'Banjarnegara', 'dan', 'Wonosobo', ',', 'Jawa', 'Tengah', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tahun', 'berapakah', 'Situs', 'Dieng', 'ditemukan', '?']","['Situs', 'Dieng', 'yang', 'ditemukan', 'tahun', '1937', 'oleh', 'seorang', 'arkeolog', 'Belanda', 'berupa', 'sebuah', 'dataran', 'yang', 'dikelilingi', 'Bukit', 'Perahu', 'dan', 'Pengapon', '.', 'Pada', 'dataran', 'itu', 'ditemukan', 'bangunan-bangunan', 'suci', '(', 'percandian', ')', 'bagi', 'umat', 'Hindu', 'dan', 'profan', '.', 'Bangunan', 'tersebut', 'sebagian', 'besar', 'runtuh', ',', 'sebagian', 'lagi', 'masih', 'terpendam', 'dan', 'baru', 'sebagian', 'kecil', 'yang', 'ditemukan', '.', 'Bangunan', 'candi', 'itu', 'antara', 'lain', 'Candi', 'Semar', ',', 'Srikandi', ',', 'Bima', ',', 'Puntadewa', ',', 'dan', 'Candi', 'Arjuna', '.']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Siapakah', 'yang', 'menyutradarai', 'film', 'Ibunda', 'di', 'tahun', '1986']","['Acara-acara', 'tersebut', ',', 'menurut', 'Slamet', ',', 'lebih', 'merupakan', 'sebuah', 'retrospeksi', 'atau', 'tapak', 'tilas', 'jejak', 'langkah', 'Teguh', 'Karya', 'yang', 'meninggalkan', 'jejak', 'prestasi', 'besar', 'di', 'dunia', 'perfilman', 'Indonesia', '.', 'Dari', 'sebelas', 'film', 'yang', 'disutradarainya', ',', 'enam', 'di', 'antaranya', 'meraih', 'anugerah', 'Piala', 'Citra', 'untuk', 'Penyutradaraan', 'Terbaik', 'Festival', 'Film', 'Indonesia', '(', 'FFI', ')', ',', 'yakni', 'untuk', 'film', 'Ranjang', 'Pengantin', '(', '1974', ')', ',', 'Kawin', 'Lari', '(', '1975', ')', ',', 'November', '1828', '(', '1979', ')', ',', 'Doea', 'Tanda', 'Mata', '(', '1984', ')', ',', 'Ibunda', '(', '1986', ')', ',', 'dan', 'Pacar', 'Ketinggalan', 'Kereta', '(', '1989', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dimanakah', ',', 'massa', 'mengambil', 'lima', 'truk', 'bermuatan', 'kayu', 'pada', 'unjuk', 'rasa', '1.000', 'warga', 'di', 'Pelaihari', 'pada', 'bulan', 'September']","['Di', 'Gedung', 'Pengadilan', 'Negeri', '(', 'PN', ')', 'Pelaihari', ',', 'massa', 'juga', 'sempat', 'mengambil', 'lima', 'truk', 'bermuatan', 'kayu', 'yang', 'menjadi', 'barang', 'bukti', 'dalam', 'persidangan', 'kasus', 'penebangan', 'liar', '.', 'Sementara', 'hilangnya', 'senjata', 'rakitan', 'dan', 'sepeda', 'motor', 'yang', 'juga', 'menjadi', 'barang', 'bukti', 'di', 'PN', 'itu', 'masih', 'diselidiki', 'petugas', 'kepolisian', '.']","['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
